21,22,23,21,22,23,23,23,23,23,23,23,21,22,23,23,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,23,21,22,23,21
21,21,22,23,22,23,21,22,23,21,21,21,21,22,23,23,21,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,22,23,21,21,21,21,21,22,23,23,21,22,23,23,21,21,21,22,23
22,21,22,23,22,23,23,21,22,23,21,22,21,22,23,22,23,23,22,23,21,22,23,23,23,21,22,23,23,21,21,21,21,21,22,23,21,22,23,23,23,21,21,21,21,21,21,21,22,23,21,21,22,23,21,22,23,21,22,23
22,21,22,23,23,23,23,21,22,23,23,23,21,21,22,23,23,23,23,21,22,23,23,23,23,21,22,23,21,21,22,23,21,22,21,21,21,22,23,23,21,22,23,23,23,23,23,23,21,21,21,21,21,21,21,21,22,23,22,23
21,21,22,23,23,22,23,21,22,23,23,21,22,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,23,23,23,23,22,21,21,22,23,23,21,21,22,23,23,23,21,22,21,22,23,21,21,21,22,21,22,23,22,23
21,21,22,23,23,22,23,21,22,23,21,21,22,21,22,23,21,22,23,22,23,23,22,21,22,21,21,22,23,22,23,21,21,22,23,22,21,22,23,23,21,22,21,22,23,21,21,22,23,22,23,21,22,23,22,21,22,23,21,22
23,21,21,22,23,22,23,21,22,23,22,21,21,21,22,23,21,22,23,23,22,23,21,22,23,21,22,23,23,23,23,23,23,23,22,21,22,23,23,21,21,21,21,22,21,21,21,22,23,22,21,21,22,23,22,21,22,23,21,22
21,21,21,22,23,23,21,21,22,23,21,21,22,23,22,21,21,22,23,23,21,21,21,22,21,21,22,23,23,23,23,21,22,23,22,21,21,22,23,21,22,23,23,23,21,22,21,22,23,23,21,22,23,22,23,21,22,23,21,22
21,21,21,21,21,22,23,21,22,23,21,21,22,23,21,21,22,23,22,23,23,22,21,21,21,22,23,23,21,21,22,23,23,23,23,21,21,22,23,23,23,21,21,21,21,22,21,21,22,23,21,22,23,22,23,21,22,23,21,22
21,21,21,22,21,21,21,21,21,21,21,21,21,21,22,23,23,21,21,22,23,23,23,23,23,22,21,22,21,22,23,22,23,22,23,21,21,22,23,21,22,23,22,21,22,23,21,21,21,21,21,22,23,22,23,21,22,23,23,22
